adm2_code,adm1_code,year,yield,area_harvested_obs,phen_gup,phen_dor
US29219,US29,2014,187.59999999999928,17700.0,114,287
US29219,US29,2016,154.0,16200.0,114,287
US29219,US29,2017,160.699999999999,15900.0,114,287
US29219,US29,2018,,,114,287
US29227,US29,2003,105.29999999999998,11000.0,112,296
US29227,US29,2004,149.69999999999914,11900.0,112,296
US29227,US29,2005,143.5,11800.0,112,296
US29227,US29,2006,130.0,11000.0,112,296
US29227,US29,2007,128.0,14300.0,112,296
US29227,US29,2008,108.0,11800.0,112,296
US29227,US29,2009,131.0,12600.0,112,296
US29227,US29,2010,93.29999999999963,12100.0,112,296
US29227,US29,2011,112.5,12500.0,112,296
US29227,US29,2012,60.400000000000176,13000.0,112,296
US29227,US29,2013,118.5,15700.0,112,296
US29227,US29,2014,190.40000000000063,14000.0,112,296
US29227,US29,2015,126.19999999999952,9900.0,112,296
US29227,US29,2016,159.30000000000098,14300.0,112,296
US29227,US29,2017,144.40000000000092,14700.0,112,296
US29227,US29,2018,,,112,296
US31001,US31,2003,171.599999999999,161800.0,136,284
US31001,US31,2004,180.3000000000012,161300.0,136,284
US31001,US31,2005,174.5,170800.0,136,284
US31001,US31,2006,169.900000000001,157200.0,136,284
US31001,US31,2007,177.69999999999882,194500.0,136,284
US31001,US31,2008,181.0,172300.0,136,284
US31001,US31,2009,190.30000000000126,172500.0,136,284
US31001,US31,2010,186.0,168300.0,136,284
US31001,US31,2011,195.0999999999995,177100.0,136,284
US31001,US31,2012,185.80000000000123,181700.0,136,284
US31001,US31,2013,184.5,190200.0,136,284
US31001,US31,2014,183.30000000000123,167000.0,136,284
US31001,US31,2015,208.80000000000143,176700.0,136,284
US31001,US31,2016,186.59999999999926,185500.0,136,284
US31001,US31,2017,199.69999999999865,180000.0,136,284
US31001,US31,2018,,,136,284
US31003,US31,2003,163.69999999999897,164600.0,137,292
US31003,US31,2004,169.099999999999,163600.0,137,292
US31003,US31,2005,164.09999999999903,167500.0,137,292
US31003,US31,2006,174.69999999999885,148300.0,137,292
US31003,US31,2007,169.6999999999989,207400.0,137,292
US31003,US31,2008,176.0,180000.0,137,292
US31003,US31,2009,194.9000000000005,192000.0,137,292
US31003,US31,2010,180.5,189500.0,137,292
US31003,US31,2011,174.59999999999897,211900.0,137,292
US31003,US31,2012,174.90000000000103,197600.0,137,292
US31003,US31,2013,186.0999999999992,207000.0,137,292
US31003,US31,2014,185.9000000000008,182200.0,137,292
US31003,US31,2015,198.59999999999965,194500.0,137,292
US31003,US31,2016,203.0,199900.0,137,292
US31003,US31,2017,208.69999999999857,194000.0,137,292
US31003,US31,2018,,,137,292
US31007,US31,2003,86.40000000000057,6300.0,94,292
US31007,US31,2004,115.30000000000024,6400.0,94,292
US31007,US31,2005,125.0,6800.0,94,292
US31007,US31,2006,97.5,8000.0,94,292
US31007,US31,2007,126.69999999999952,10200.0,94,292
US31007,US31,2008,104.0,9900.0,94,292
US31007,US31,2010,100.0,14000.0,94,292
US31007,US31,2011,88.40000000000059,19300.0,94,292
US31007,US31,2012,75.09999999999957,14800.0,94,292
US31007,US31,2014,90.2999999999995,21100.0,94,292
US31007,US31,2016,81.90000000000052,18050.0,94,292
US31007,US31,2018,,,94,292
US31011,US31,2003,150.69999999999914,148500.0,138,292
US31011,US31,2004,159.19999999999902,156900.0,138,292
US31011,US31,2005,162.5,162200.0,138,292
US31011,US31,2006,155.0,153200.0,138,292
US31011,US31,2007,159.69999999999902,173000.0,138,292
US31011,US31,2008,170.0,155000.0,138,292
US31011,US31,2009,186.5,164000.0,138,292
US31011,US31,2010,170.900000000001,155700.0,138,292
US31011,US31,2011,157.40000000000094,165900.0,138,292
US31011,US31,2012,141.80000000000075,151400.0,138,292
US31011,US31,2013,181.5,176400.0,138,292
US31011,US31,2014,193.59999999999948,167500.0,138,292
US31011,US31,2015,190.59999999999937,171000.0,138,292
US31011,US31,2016,199.59999999999968,174200.0,138,292
US31011,US31,2017,189.30000000000126,168600.0,138,292
US31011,US31,2018,,,138,292
US31013,US31,2003,156.80000000000095,47500.0,110,297
US31013,US31,2004,146.59999999999906,55400.0,110,297
US31013,US31,2005,171.099999999999,46800.0,110,297
US31013,US31,2006,162.59999999999903,42700.0,110,297
US31013,US31,2007,158.69999999999902,55300.0,110,297
US31013,US31,2008,140.0,47600.0,110,297
US31013,US31,2009,153.30000000000092,44800.0,110,297
US31013,US31,2010,152.0,47500.0,110,297
US31013,US31,2011,151.0,64200.0,110,297
US31013,US31,2012,141.69999999999925,63800.0,110,297
US31013,US31,2013,147.0,58600.0,110,297
US31013,US31,2014,160.0,52800.0,110,297
US31013,US31,2015,147.3000000000008,46480.0,110,297
US31013,US31,2016,163.40000000000097,62400.0,110,297
US31013,US31,2017,137.80000000000067,69700.0,110,297
US31013,US31,2018,,,110,297
US31015,US31,2003,58.2999999999996,20700.0,103,303
US31015,US31,2004,79.20000000000047,11300.0,103,303
US31015,US31,2005,59.59999999999983,23700.0,103,303
US31015,US31,2006,67.0,20600.0,103,303
US31015,US31,2007,84.5,26000.0,103,303
US31015,US31,2008,122.0,23700.0,103,303
US31015,US31,2009,142.0,28300.0,103,303
US31015,US31,2010,140.5,33100.0,103,303
US31015,US31,2011,127.8000000000005,37600.0,103,303
US31015,US31,2012,72.20000000000046,17900.0,103,303
US31015,US31,2015,149.30000000000086,35950.0,103,303
US31015,US31,2017,153.0,33050.0,103,303
US31015,US31,2018,,,103,303
US31017,US31,2003,177.30000000000118,37700.0,131,302
US31017,US31,2004,170.400000000001,34800.0,131,302
US31017,US31,2005,176.30000000000118,34700.0,131,302
US31017,US31,2006,179.40000000000103,31100.0,131,302
US31017,US31,2007,178.6999999999988,41900.0,131,302
US31017,US31,2008,187.0,37300.0,131,302
US31017,US31,2009,183.5999999999991,41200.0,131,302
US31017,US31,2010,188.80000000000126,35700.0,131,302
US31017,US31,2011,174.80000000000115,45100.0,131,302
US31017,US31,2012,162.800000000001,44500.0,131,302
US31017,US31,2013,177.30000000000118,42760.0,131,302
US31017,US31,2014,193.19999999999868,41390.0,131,302
US31017,US31,2016,212.89999999999995,42700.0,131,302
US31017,US31,2017,219.89999999999975,38510.0,131,302
US31017,US31,2018,,,131,302
US31019,US31,2003,186.5,170400.0,132,292
US31019,US31,2004,175.40000000000103,173800.0,132,292
US31019,US31,2005,173.0,184700.0,132,292
US31019,US31,2006,179.8000000000012,178800.0,132,292
US31019,US31,2007,182.40000000000092,212600.0,132,292
US31019,US31,2008,173.0,197200.0,132,292
US31019,US31,2009,191.5,202900.0,132,292
US31019,US31,2010,180.8000000000012,203000.0,132,292
US31019,US31,2011,170.69999999999888,205800.0,132,292
US31019,US31,2012,190.59999999999937,197100.0,132,292
US31019,US31,2013,178.1999999999988,202900.0,132,292
US31019,US31,2014,190.80000000000126,167800.0,132,292
US31019,US31,2015,202.0,198500.0,132,292
US31019,US31,2016,199.5,199700.0,132,292
US31019,US31,2017,205.6999999999986,192900.0,132,292
US31019,US31,2018,,,132,292
US31021,US31,2003,138.5,117500.0,142,285
US31021,US31,2004,161.59999999999903,120900.0,142,285
US31021,US31,2005,145.8000000000008,119200.0,142,285
US31021,US31,2006,140.0999999999991,122500.0,142,285
US31021,US31,2007,156.40000000000094,128700.0,142,285
US31021,US31,2008,159.0,121700.0,142,285
US31021,US31,2009,191.5999999999994,124000.0,142,285
US31021,US31,2010,160.0,125000.0,142,285
US31021,US31,2011,167.400000000001,126800.0,142,285
US31021,US31,2012,125.69999999999952,125900.0,142,285
US31021,US31,2013,190.0,131100.0,142,285
US31021,US31,2014,171.5,121900.0,142,285
US31021,US31,2015,193.19999999999868,127000.0,142,285
US31021,US31,2016,182.30000000000123,123300.0,142,285
US31021,US31,2017,192.0999999999994,122700.0,142,285
US31021,US31,2018,,,142,285
US31023,US31,2003,120.09999999999918,138600.0,136,285
US31023,US31,2004,166.599999999999,137200.0,136,285
US31023,US31,2005,141.40000000000092,141300.0,136,285
US31023,US31,2006,135.19999999999936,135500.0,136,285
US31023,US31,2007,160.09999999999903,153700.0,136,285
US31023,US31,2008,160.0,136300.0,136,285
US31023,US31,2009,189.30000000000126,147500.0,136,285
US31023,US31,2010,168.599999999999,143300.0,136,285
US31023,US31,2011,178.5,151300.0,136,285
US31023,US31,2012,141.19999999999925,150900.0,136,285
US31023,US31,2013,174.69999999999885,157800.0,136,285
US31023,US31,2014,182.59999999999908,143800.0,136,285
US31023,US31,2015,193.40000000000052,145400.0,136,285
US31023,US31,2016,185.9000000000008,148300.0,136,285
US31023,US31,2017,191.19999999999874,137500.0,136,285
US31023,US31,2018,,,136,285
US31025,US31,2003,95.7999999999997,120000.0,131,286
US31025,US31,2004,170.099999999999,121000.0,131,286
US31025,US31,2005,134.5999999999991,123100.0,131,286
US31025,US31,2006,126.09999999999916,116800.0,131,286
US31025,US31,2007,127.8000000000005,125600.0,131,286
US31025,US31,2008,144.0,112000.0,131,286
US31025,US31,2009,176.59999999999897,121500.0,131,286
US31025,US31,2010,146.5,115200.0,131,286
US31025,US31,2011,157.40000000000094,121600.0,131,286
US31025,US31,2012,84.2999999999995,115600.0,131,286
US31025,US31,2013,150.30000000000086,122800.0,131,286
US31025,US31,2014,170.19999999999888,120000.0,131,286
US31025,US31,2015,182.0,126280.0,131,286
US31025,US31,2016,181.3000000000012,127630.0,131,286
US31025,US31,2017,184.30000000000123,128880.0,131,286
US31025,US31,2018,,,131,286
US31027,US31,2003,124.0,135500.0,137,293
US31027,US31,2004,161.199999999999,150000.0,137,293
US31027,US31,2005,149.0,151700.0,137,293
US31027,US31,2006,124.40000000000084,148900.0,137,293
US31027,US31,2007,143.09999999999908,173500.0,137,293
US31027,US31,2008,159.0,162000.0,137,293
US31027,US31,2009,171.69999999999888,173500.0,137,293
US31027,US31,2010,178.59999999999897,174500.0,137,293
US31027,US31,2011,164.90000000000097,198500.0,137,293
US31027,US31,2012,99.09999999999933,166300.0,137,293
US31027,US31,2013,183.30000000000123,203000.0,137,293
US31027,US31,2014,184.80000000000123,180700.0,137,293
US31027,US31,2015,195.80000000000132,187000.0,137,293
US31027,US31,2016,183.5,184100.0,137,293
US31027,US31,2017,183.0,176200.0,137,293
US31027,US31,2018,,,137,293
US31029,US31,2003,180.900000000001,128200.0,132,292
US31029,US31,2004,184.90000000000083,140300.0,132,292
US31029,US31,2005,177.59999999999897,136900.0,132,292
US31029,US31,2006,187.59999999999928,136800.0,132,292
US31029,US31,2007,171.900000000001,162600.0,132,292
US31029,US31,2008,176.0,163000.0,132,292
US31029,US31,2009,150.30000000000086,148300.0,132,292
US31029,US31,2010,176.09999999999897,168200.0,132,292
US31029,US31,2011,111.19999999999986,172000.0,132,292
US31029,US31,2012,173.0,170100.0,132,292
US31029,US31,2013,169.3000000000011,165600.0,132,292
US31029,US31,2014,186.30000000000123,154800.0,132,292
US31029,US31,2015,178.40000000000103,152800.0,132,292
US31029,US31,2016,173.69999999999885,154000.0,132,292
US31029,US31,2017,188.19999999999874,156100.0,132,292
US31029,US31,2018,,,132,292
US31031,US31,2003,182.19999999999877,11900.0,118,300
US31031,US31,2004,180.8000000000012,13400.0,118,300
US31031,US31,2005,182.40000000000092,15700.0,118,300
US31031,US31,2006,177.80000000000118,9300.0,118,300
US31031,US31,2007,185.5,18000.0,118,300
US31031,US31,2008,190.0,17700.0,118,300
US31031,US31,2009,180.5,17100.0,118,300
US31031,US31,2010,164.30000000000103,18400.0,118,300
US31031,US31,2011,155.19999999999905,24300.0,118,300
US31031,US31,2012,177.80000000000118,21800.0,118,300
US31031,US31,2013,172.30000000000112,22700.0,118,300
US31031,US31,2015,174.90000000000103,24460.0,118,300
US31031,US31,2016,183.80000000000123,25260.0,118,300
US31031,US31,2017,194.09999999999948,25200.0,118,300
US31031,US31,2018,,,118,300
US31033,US31,2003,128.0,12000.0,116,297
US31033,US31,2004,136.5999999999991,16400.0,116,297
US31033,US31,2005,156.59999999999906,17200.0,116,297
US31033,US31,2006,147.40000000000094,19000.0,116,297
US31033,US31,2007,153.80000000000092,25300.0,116,297
US31033,US31,2008,140.0,28700.0,116,297
US31033,US31,2010,130.5,31700.0,116,297
US31033,US31,2011,109.69999999999987,46500.0,116,297
US31033,US31,2012,94.79999999999968,53300.0,116,297
US31033,US31,2014,139.69999999999928,43200.0,116,297
US31033,US31,2018,,,116,297
US31035,US31,2003,167.599999999999,138400.0,136,284
US31035,US31,2004,173.5,141300.0,136,284
US31035,US31,2005,173.0,151300.0,136,284
US31035,US31,2006,158.5,135200.0,136,284
US31035,US31,2007,166.30000000000106,171000.0,136,284
US31035,US31,2008,190.0,160100.0,136,284
US31035,US31,2009,184.0,162000.0,136,284
US31035,US31,2010,177.5,160100.0,136,284
US31035,US31,2011,184.90000000000083,173000.0,136,284
US31035,US31,2012,165.900000000001,176300.0,136,284
US31035,US31,2013,151.19999999999914,169800.0,136,284
US31035,US31,2014,203.0,167900.0,136,284
US31035,US31,2015,202.0999999999997,170300.0,136,284
US31035,US31,2016,174.19999999999885,171400.0,136,284
US31035,US31,2017,190.90000000000063,159100.0,136,284
US31035,US31,2018,,,136,284
US31037,US31,2003,132.1999999999994,100400.0,132,289
US31037,US31,2004,179.599999999999,100800.0,132,289
US31037,US31,2005,144.69999999999922,102200.0,132,289
US31037,US31,2006,145.59999999999908,97800.0,132,289
US31037,US31,2007,162.40000000000097,109600.0,132,289
US31037,US31,2008,157.0,97900.0,132,289
US31037,US31,2009,191.30000000000126,112500.0,132,289
US31037,US31,2010,158.09999999999906,108700.0,132,289
US31037,US31,2011,162.90000000000097,115500.0,132,289
US31037,US31,2012,109.59999999999924,105800.0,132,289
US31037,US31,2013,183.0999999999991,115000.0,132,289
US31037,US31,2014,202.0,110300.0,132,289
US31037,US31,2015,204.8000000000014,113600.0,132,289
US31037,US31,2016,181.1999999999988,110600.0,132,289
US31037,US31,2017,182.09999999999908,108700.0,132,289
US31037,US31,2018,,,132,289
US31039,US31,2003,129.09999999999914,139200.0,134,289
US31039,US31,2004,172.099999999999,145100.0,134,289
US31039,US31,2005,158.30000000000098,150400.0,134,289
US31039,US31,2006,148.40000000000094,148900.0,134,289
US31039,US31,2007,166.400000000001,159600.0,134,289
US31039,US31,2008,160.0,150000.0,134,289
US31039,US31,2009,193.69999999999868,156500.0,134,289
US31039,US31,2010,183.80000000000123,148700.0,134,289
US31039,US31,2011,177.19999999999882,164200.0,134,289
US31039,US31,2012,95.7000000000003,146900.0,134,289
US31039,US31,2013,192.80000000000132,159900.0,134,289
US31039,US31,2014,181.09999999999906,152200.0,134,289
US31039,US31,2015,200.09999999999968,153900.0,134,289
US31039,US31,2016,197.80000000000135,153000.0,134,289
US31039,US31,2017,203.9000000000002,149000.0,134,289
US31039,US31,2018,,,134,289
US31041,US31,2003,153.90000000000094,197900.0,129,299
US31041,US31,2004,158.30000000000098,208500.0,129,299
US31041,US31,2005,155.40000000000094,213800.0,129,299
US31041,US31,2006,158.09999999999906,196300.0,129,299
US31041,US31,2007,163.30000000000103,241800.0,129,299
US31041,US31,2008,163.0,236600.0,129,299
US31041,US31,2009,172.80000000000115,249000.0,129,299
US31041,US31,2010,171.900000000001,244500.0,129,299
US31041,US31,2011,165.30000000000106,250300.0,129,299
US31041,US31,2012,165.30000000000106,227200.0,129,299
US31041,US31,2013,168.3000000000011,257100.0,129,299
US31041,US31,2014,176.59999999999897,223000.0,129,299
US31041,US31,2015,188.19999999999874,226000.0,129,299
US31041,US31,2016,183.4000000000009,227600.0,129,299
US31041,US31,2017,171.30000000000112,221900.0,129,299
US31041,US31,2018,,,129,299
US31043,US31,2003,148.19999999999916,58200.0,139,287
US31043,US31,2004,166.0,56600.0,139,287
US31043,US31,2005,158.59999999999906,58700.0,139,287
US31043,US31,2006,146.1999999999992,56700.0,139,287
US31043,US31,2007,168.6999999999989,67200.0,139,287
US31043,US31,2008,172.0,57400.0,139,287
US31043,US31,2009,184.69999999999877,63500.0,139,287
US31043,US31,2010,179.8000000000012,63300.0,139,287
US31043,US31,2011,157.09999999999906,68700.0,139,287
US31043,US31,2012,91.70000000000044,67200.0,139,287
US31043,US31,2013,188.4000000000007,74000.0,139,287
US31043,US31,2014,186.80000000000123,61200.0,139,287
US31043,US31,2016,182.40000000000092,61800.0,139,287
US31043,US31,2018,,,139,287
US31047,US31,2003,180.3000000000012,178600.0,130,297
US31047,US31,2004,176.40000000000103,188900.0,130,297
US31047,US31,2005,174.69999999999885,191800.0,130,297
US31047,US31,2006,181.6999999999988,185900.0,130,297
US31047,US31,2007,182.69999999999877,211300.0,130,297
US31047,US31,2008,177.0,200100.0,130,297
US31047,US31,2009,198.19999999999865,201300.0,130,297
US31047,US31,2010,175.59999999999897,192500.0,130,297
US31047,US31,2011,180.900000000001,203300.0,130,297
US31047,US31,2012,186.30000000000123,204700.0,130,297
US31047,US31,2013,194.30000000000132,207200.0,130,297
US31047,US31,2014,205.40000000000015,184800.0,130,297
US31047,US31,2015,212.0,189500.0,130,297
US31047,US31,2016,206.90000000000012,198500.0,130,297
US31047,US31,2018,,,130,297
US31049,US31,2003,141.19999999999925,14800.0,127,296
US31049,US31,2004,148.40000000000094,15500.0,127,296
US31049,US31,2005,143.09999999999908,14600.0,127,296
US31049,US31,2006,142.90000000000092,13900.0,127,296
US31049,US31,2007,138.19999999999933,16900.0,127,296
US31049,US31,2008,142.0,17400.0,127,296
US31049,US31,2009,142.90000000000092,19400.0,127,296
US31049,US31,2010,144.69999999999922,21300.0,127,296
US31049,US31,2011,118.0999999999992,28300.0,127,296
US31049,US31,2012,103.79999999999995,26000.0,127,296
US31049,US31,2013,104.79999999999998,24300.0,127,296
US31049,US31,2018,,,127,296
US31051,US31,2003,116.69999999999972,81200.0,138,293
US31051,US31,2004,162.5,84200.0,138,293
US31051,US31,2005,149.69999999999914,91100.0,138,293
US31051,US31,2006,128.90000000000086,80100.0,138,293
US31051,US31,2007,142.0,104600.0,138,293
US31051,US31,2008,162.0,101200.0,138,293
US31051,US31,2009,173.59999999999897,111500.0,138,293
US31051,US31,2010,183.4000000000009,111200.0,138,293
US31051,US31,2011,136.5999999999991,117800.0,138,293
US31051,US31,2012,77.40000000000047,112600.0,138,293
US31051,US31,2013,176.69999999999882,127800.0,138,293
US31051,US31,2014,181.0,117900.0,138,293
US31051,US31,2015,189.90000000000063,119500.0,138,293
US31051,US31,2016,182.30000000000123,115900.0,138,293
US31051,US31,2017,169.80000000000112,111700.0,138,293
US31051,US31,2018,,,138,293
US31053,US31,2003,119.0999999999992,135200.0,142,286
US31053,US31,2004,181.5,139700.0,142,286
US31053,US31,2005,151.69999999999914,138500.0,142,286
US31053,US31,2006,151.5,133700.0,142,286
US31053,US31,2007,159.69999999999902,148700.0,142,286
US31053,US31,2008,156.0,131800.0,142,286
US31053,US31,2009,198.09999999999965,144000.0,142,286
US31053,US31,2010,156.40000000000094,133900.0,142,286
US31053,US31,2011,173.30000000000115,145500.0,142,286
US31053,US31,2012,142.90000000000092,150300.0,142,286
US31053,US31,2013,191.80000000000132,154400.0,142,286
US31053,US31,2014,177.5,146100.0,142,286
US31053,US31,2015,194.80000000000132,142300.0,142,286
US31053,US31,2016,174.80000000000115,147500.0,142,286
US31053,US31,2017,199.30000000000135,141300.0,142,286
US31053,US31,2018,,,142,286
US31055,US31,2003,121.30000000000038,28500.0,128,290
US31055,US31,2004,171.900000000001,27600.0,128,290
US31055,US31,2005,147.90000000000094,26600.0,128,290
US31055,US31,2006,133.9000000000009,25300.0,128,290
US31055,US31,2007,152.1999999999991,29300.0,128,290
US31055,US31,2008,133.0,19700.0,128,290
US31055,US31,2009,194.0,30500.0,128,290
US31055,US31,2010,140.30000000000072,26800.0,128,290
US31055,US31,2011,161.0,29600.0,128,290
US31055,US31,2012,122.40000000000082,31200.0,128,290
US31055,US31,2013,177.40000000000103,30800.0,128,290
US31055,US31,2014,182.90000000000092,27900.0,128,290
US31055,US31,2016,183.9000000000009,27160.0,128,290
US31055,US31,2017,188.9000000000007,22740.0,128,290
US31055,US31,2018,,,128,290
US31057,US31,2003,175.0,63800.0,128,289
US31057,US31,2004,163.09999999999903,68700.0,128,289
US31057,US31,2005,158.40000000000094,69400.0,128,289
US31057,US31,2006,170.5,77800.0,128,289
US31057,US31,2007,162.40000000000097,80000.0,128,289
US31057,US31,2008,153.0,94000.0,128,289
US31057,US31,2009,141.40000000000092,93000.0,128,289
US31057,US31,2010,167.30000000000106,108200.0,128,289
US31057,US31,2011,121.30000000000038,108100.0,128,289
US31057,US31,2012,137.0999999999991,92800.0,128,289
US31057,US31,2013,135.0,85700.0,128,289
US31057,US31,2014,160.699999999999,83100.0,128,289
US31057,US31,2015,153.80000000000092,82100.0,128,289
US31057,US31,2016,147.09999999999906,77400.0,128,289
US31057,US31,2017,153.5,90700.0,128,289
US31057,US31,2018,,,128,289
US31059,US31,2003,160.0,169500.0,138,282
US31059,US31,2004,173.90000000000103,167200.0,138,282
US31059,US31,2005,162.5,173300.0,138,282
US31059,US31,2006,162.199999999999,152900.0,138,282
US31059,US31,2007,176.69999999999882,199200.0,138,282
US31059,US31,2008,180.0,181700.0,138,282
US31059,US31,2009,188.9000000000007,178500.0,138,282
US31059,US31,2010,179.40000000000103,177200.0,138,282
US31059,US31,2011,183.69999999999877,192100.0,138,282
US31059,US31,2012,174.69999999999885,195200.0,138,282
US31059,US31,2013,187.30000000000126,197800.0,138,282
US31059,US31,2014,198.69999999999865,183600.0,138,282
US31059,US31,2015,199.40000000000032,179500.0,138,282
US31059,US31,2016,193.59999999999948,196100.0,138,282
US31059,US31,2017,197.80000000000135,185100.0,138,282
US31059,US31,2018,,,138,282
US31061,US31,2003,171.5,61900.0,131,288
US31061,US31,2004,167.900000000001,70200.0,131,288
US31061,US31,2005,161.5,74700.0,131,288
US31061,US31,2006,160.300000000001,62500.0,131,288
US31061,US31,2007,169.099999999999,78300.0,131,288
US31061,US31,2008,173.0,77200.0,131,288
US31061,US31,2009,192.40000000000055,80000.0,131,288
US31061,US31,2010,183.0999999999991,77900.0,131,288
US31061,US31,2011,175.19999999999885,84400.0,131,288
US31061,US31,2012,171.099999999999,86300.0,131,288
US31061,US31,2013,153.90000000000094,78900.0,131,288
US31061,US31,2014,169.6999999999989,80400.0,131,288
US31061,US31,2015,186.0,81700.0,131,288
US31061,US31,2016,181.90000000000094,96900.0,131,288
US31061,US31,2017,179.0,91500.0,131,288
US31061,US31,2018,,,131,288
US31063,US31,2003,121.90000000000082,55700.0,111,288
US31063,US31,2004,132.8000000000006,62200.0,111,288
US31063,US31,2005,117.4000000000008,70000.0,111,288
US31063,US31,2006,123.90000000000084,70300.0,111,288
US31063,US31,2007,138.5,81100.0,111,288
US31063,US31,2008,136.0,86100.0,111,288
US31063,US31,2009,158.0,88200.0,111,288
US31063,US31,2010,146.8000000000008,100000.0,111,288
US31063,US31,2011,129.0,107600.0,111,288
US31063,US31,2012,116.80000000000028,70300.0,111,288
US31063,US31,2013,98.29999999999978,92400.0,111,288
US31063,US31,2014,131.5,84900.0,111,288
US31063,US31,2015,151.90000000000094,95000.0,111,288
US31063,US31,2016,151.40000000000094,107500.0,111,288
US31063,US31,2017,124.80000000000045,107200.0,111,288
US31063,US31,2018,,,111,288
US31065,US31,2003,104.29999999999995,64600.0,96,289
US31065,US31,2004,119.69999999999966,75200.0,96,289
US31065,US31,2005,107.90000000000074,93200.0,96,289
US31065,US31,2006,96.59999999999934,72700.0,96,289
US31065,US31,2007,135.30000000000064,89300.0,96,289
US31065,US31,2008,131.0,98700.0,96,289
US31065,US31,2009,163.09999999999903,89500.0,96,289
US31065,US31,2010,135.80000000000064,102800.0,96,289
US31065,US31,2011,127.8000000000005,110500.0,96,289
US31065,US31,2012,81.20000000000049,97500.0,96,289
US31065,US31,2013,69.40000000000035,83100.0,96,289
US31065,US31,2014,122.40000000000082,83000.0,96,289
US31065,US31,2015,153.80000000000092,106800.0,96,289
US31065,US31,2016,144.90000000000092,125400.0,96,289
US31065,US31,2017,145.40000000000092,129300.0,96,289
US31065,US31,2018,,,96,289
US31067,US31,2003,89.20000000000051,119900.0,117,287
US31067,US31,2004,144.40000000000092,119900.0,117,287
US31067,US31,2005,128.90000000000086,136500.0,117,287
US31067,US31,2006,137.80000000000067,124800.0,117,287
US31067,US31,2007,118.5,150100.0,117,287
US31067,US31,2008,141.0,138000.0,117,287
US31067,US31,2009,147.69999999999916,154500.0,117,287
US31067,US31,2010,134.6999999999994,152900.0,117,287
US31067,US31,2011,136.5,171400.0,117,287
US31067,US31,2012,89.70000000000051,168300.0,117,287
US31067,US31,2013,150.59999999999906,173800.0,117,287
US31067,US31,2014,169.6999999999989,173800.0,117,287
US31067,US31,2015,152.59999999999906,170000.0,117,287
US31067,US31,2016,137.5999999999991,186300.0,117,287
US31067,US31,2017,151.69999999999914,170400.0,117,287
US31067,US31,2018,,,117,287
US31069,US31,2003,151.30000000000086,16800.0,115,303
US31069,US31,2004,152.8000000000009,15500.0,115,303
US31069,US31,2005,164.80000000000106,16400.0,115,303
US31069,US31,2006,152.0,17500.0,115,303
US31069,US31,2007,151.90000000000094,22700.0,115,303
US31069,US31,2008,155.0,24500.0,115,303
US31069,US31,2009,155.80000000000095,23100.0,115,303
US31069,US31,2010,142.59999999999908,28000.0,115,303
US31069,US31,2011,144.59999999999908,35300.0,115,303
US31069,US31,2012,120.09999999999918,28700.0,115,303
US31069,US31,2013,116.30000000000028,30900.0,115,303
US31069,US31,2014,143.90000000000092,27600.0,115,303
US31069,US31,2018,,,115,303
US31071,US31,2003,132.5999999999991,9600.0,115,305
US31071,US31,2004,153.09999999999906,10300.0,115,305
US31071,US31,2005,152.59999999999906,10700.0,115,305
US31071,US31,2006,153.5,9400.0,115,305
US31071,US31,2007,169.80000000000112,10000.0,115,305
US31071,US31,2008,171.0,9600.0,115,305
US31071,US31,2009,184.0,11500.0,115,305
US31071,US31,2010,154.19999999999908,12000.0,115,305
US31071,US31,2011,168.1999999999989,13100.0,115,305
US31071,US31,2012,161.09999999999903,10900.0,115,305
US31071,US31,2013,167.5,12300.0,115,305
US31071,US31,2014,137.4000000000009,11720.0,115,305
US31071,US31,2015,177.19999999999882,11740.0,115,305
US31071,US31,2016,192.80000000000132,10480.0,115,305
US31071,US31,2017,185.5999999999992,10540.0,115,305
US31071,US31,2018,,,115,305
US31073,US31,2003,175.0,59700.0,128,291
US31073,US31,2004,161.09999999999903,64100.0,128,291
US31073,US31,2005,167.19999999999894,72900.0,128,291
US31073,US31,2006,164.09999999999903,68700.0,128,291
US31073,US31,2007,167.900000000001,85200.0,128,291
US31073,US31,2008,160.0,82800.0,128,291
US31073,US31,2009,188.80000000000126,81000.0,128,291
US31073,US31,2010,180.5,83200.0,128,291
US31073,US31,2011,167.599999999999,87800.0,128,291
US31073,US31,2012,156.59999999999906,79200.0,128,291
US31073,US31,2013,166.69999999999894,74500.0,128,291
US31073,US31,2014,187.09999999999926,80000.0,128,291
US31073,US31,2015,186.30000000000123,86500.0,128,291
US31073,US31,2016,178.1999999999988,96400.0,128,291
US31073,US31,2018,,,128,291
US31077,US31,2003,164.30000000000103,65900.0,129,297
US31077,US31,2004,143.80000000000078,66200.0,129,297
US31077,US31,2005,157.80000000000095,72300.0,129,297
US31077,US31,2006,146.09999999999908,67500.0,129,297
US31077,US31,2007,154.59999999999906,86100.0,129,297
US31077,US31,2008,172.0,68400.0,129,297
US31077,US31,2009,187.19999999999877,75300.0,129,297
US31077,US31,2010,163.69999999999897,74000.0,129,297
US31077,US31,2011,145.3000000000008,79000.0,129,297
US31077,US31,2012,161.59999999999903,72300.0,129,297
US31077,US31,2013,180.8000000000012,78500.0,129,297
US31077,US31,2014,176.5,73100.0,129,297
US31077,US31,2015,181.09999999999906,72700.0,129,297
